category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1442075.5,3012679.0,-1570603.5,17792809.1,17762904.0,29905.1,-52.13311806534981,0.16835704342037766
revenue,Total Revenue,1442075.5,3012679.0,-1570603.5,17792809.1,17762904.0,29905.1,-52.13311806534981,0.16835704342037766
direct_reimbursement,Gaming NAFI,331794.25,621819.0,-290024.75,3752087.94,3713732.0,38355.94,-46.64134579355086,1.032813891794023
direct_reimbursement,Total Direct Reimbursement,331794.25,621819.0,-290024.75,3752087.94,3713732.0,38355.94,-46.64134579355086,1.032813891794023
net_revenue,Net Revenue,1110281.25,2390860.0,-1280578.75,14040721.16,14049172.0,-8450.84,-53.561427687108406,-0.060151872295392206
operating_expenses,Compensation & Benefits,152295.11,311800.0,-159504.89,1532407.04,2198805.0,-666397.96,-51.15615458627326,-30.30727872639911
operating_expenses,Depreciation Expense,75211.96,108833.0,-33621.04,758632.86,1088330.0,-329697.14,-30.892321262852263,-30.29385756158518
operating_expenses,Contractor Fees,547.55,644.0,-96.45,8127.59,6440.0,1687.59,-14.976708074534162,26.204813664596273
operating_expenses,Communications,4923.85,7034.0,-2110.15,77924.82,70340.0,7584.82,-29.999289166903615,10.783082172305942
operating_expenses,TDY,336.15,1419.0,-1082.85,7229.61,32922.0,-25692.39,-76.31078224101479,-78.04018589393111
operating_expenses,PCS,42086.2,243.0,41843.2,74221.45,2430.0,71791.45,17219.423868312755,2954.3806584362137
operating_expenses,IT Expense & Maint,6749.6,8053.0,-1303.4,205734.1,80530.0,125204.1,-16.185272569228857,155.47510244629333
operating_expenses,Machine Expense & Maint,16025.52,32902.0,-16876.48,561853.08,329020.0,232833.08,-51.293173667254266,70.76563126861588
operating_expenses,Vehicle Expense,667.59,469.0,198.59,6527.31,4690.0,1837.31,42.343283582089555,39.175053304904054
operating_expenses,Training .00,0.0,5556.0,-5556.0,6342.89,19944.0,13.0,-100.0,0.06518251103088647
operating_expenses,Audit-Independent,2006.11,2104.0,-97.89,16147.82,21040.0,-4892.18,-4.652566539923955,-23.25180608365019
operating_expenses,Audit-IMCOM Int Review,211.0,41.0,769.0,-557.59,6118.37,7690.0,1875.609756097561,125.6870702491023
operating_expenses,Other Expenses,5984.2,6236.0,251.0,-80.0,63492.7,62360.0,4.025016035920462,98.21601538444578
net_operating_income,Net Operating Income,803236.0,1904798.0,-1101562.0,10715961.52,10124631.0,591330.52,-57.83090910427248,5.8405142863972035
other_income,Interest Revenue,8340.7,9483.0,-1142.3,72694.95,94830.0,-22135.05,-12.045766107771803,-23.34182220816197
