category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,2031487.65,2326665.0,-295177.35,14202919.45,15745604.0,-1542684.55,-12.686714675297045,-9.797557146743943
revenue,Total Revenue,2031487.65,2326665.0,-295177.35,14202919.45,15745604.0,-1542684.55,-12.686714675297045,-9.797557146743943
direct_reimbursement,Gaming NAFI,1660849.2,1800945.0,-140095.8,11221648.25,12166376.0,-944727.75,-7.779016016591289,-7.765071127178709
direct_reimbursement,Total Direct Reimbursement,1660849.2,1800945.0,-140095.8,11221648.25,12166376.0,-944727.75,-7.779016016591289,-7.765071127178709
net_revenue,Net Revenue,370638.45,525720.0,155081.0,-55.0,2981271.2,3579228.0,29.498782621928022,120.05710852471255
operating_expenses,Compensation & Benefits,250511.47,226727.0,23784.47,1778856.58,1583350.0,195506.58,10.49035624341168,12.347654024694476
operating_expenses,Depreciation Expense,102605.53,156805.0,-54199.47,808596.64,1097635.0,-289038.36,-34.56488632377794,-26.332830130234548
operating_expenses,Contractor Fees,209.58,1074.0,-864.42,9080.59,7518.0,1562.59,-80.48603351955308,20.78465017291833
operating_expenses,Communications,11792.13,5013.0,6779.13,59025.53,35091.0,23934.53,135.23099940155595,68.20703314240119
operating_expenses,TDY,1599.11,2816.0,-1216.89,4412.26,24314.0,19901.0,-43.213423295454554,81.84996298428888
operating_expenses,PCS,-598.3,2764.0,-3362.3,7843.65,19348.0,-11504.35,-121.64616497829232,-59.460150919991726
operating_expenses,IT Expense & Maint,10920.75,13641.0,2720.0,-25.0,189460.94,95487.0,19.93988710505095,50.39930658002647
operating_expenses,Machine Expense & Maint,10491.4,59967.0,-49475.6,71127.61,419769.0,348.0,-82.50471092434172,0.08290273936379294
operating_expenses,Vehicle Expense,4787.67,1242.0,3545.67,12332.38,8694.0,3638.38,285.4806763285024,41.849321371060505
operating_expenses,Training .00,0.0,531.0,0.0,531.0,-0.0,3209.67,0.0,0.0
operating_expenses,Audit-Independent,3597.11,3488.0,109.0,11.0,25957.11,24416.0,3.125,94.06285984841918
operating_expenses,Audit-IMCOM Int Review,489.51,1276.0,-786.49,7987.92,8932.0,-944.08,-61.6371473354232,-10.569637259292431
operating_expenses,Other Expenses,12984.36,9604.0,3380.36,68383.07,67228.0,1155.07,35.19741774260725,1.7181382757184505
net_operating_income,Net Operating Income,38751.0,-87.0,40772.0,-79523.87,-65002.75,171783.0,-46864.36781609195,-264.27035779255493
other_income,Interest Revenue,7778.31,8037.0,-258.69,54967.99,56259.0,1291.0,-3.2187383351997014,2.2947439520787785
