category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,2104175.9,2286245.0,-182069.1,14288284.9,15440690.0,-1152405.1,-7.9636740594293265,-7.463430066920586
revenue,Total Revenue,2104175.9,2286245.0,-182069.1,14288284.9,15440690.0,-1152405.1,-7.9636740594293265,-7.463430066920586
direct_reimbursement,Gaming NAFI,1703835.0,1786972.0,-83137.0,11266754.81,12054671.0,-787916.19,-4.652395224995132,-6.536189913436874
direct_reimbursement,Total Direct Reimbursement,1703835.0,1786972.0,-83137.0,11266754.81,12054671.0,-787916.19,-4.652395224995132,-6.536189913436874
net_revenue,Net Revenue,400340.9,499273.0,-98932.1,3021530.09,3386019.0,-364488.91,-19.815231346377633,-10.764526424689286
operating_expenses,Compensation & Benefits,253666.85,230047.0,23619.85,1869823.87,1723879.0,145944.87,10.267401878746517,8.466073894977548
operating_expenses,Depreciation Expense,112139.48,158146.0,-46006.52,709522.98,841876.0,-132353.02,-29.091168919858863,-15.721201222032697
operating_expenses,Contractor Fees,1980.58,1631.0,349.58,15424.48,11417.0,4007.48,21.433476394849784,35.10098975212402
operating_expenses,Communications,23509.37,7650.0,15859.37,46066.12,53550.0,-7483.88,207.31202614379086,-13.975499533146593
operating_expenses,TDY,17336.93,8601.0,8735.93,122942.51,71903.0,51039.51,101.56877107313103,70.98383933910964
operating_expenses,PCS,70.27,877.0,-806.73,59687.35,6139.0,53548.35,-91.98745724059293,872.2650268773416
operating_expenses,IT Expense & Maint,10388.91,38135.0,-27746.09,82517.53,266945.0,-184427.47,-72.75754556181985,-69.08819045121655
operating_expenses,Machine Expense & Maint,180279.06,19418.0,160861.06,243459.12,135926.0,107533.12,828.4120918735194,79.11151656048143
operating_expenses,Vehicle Expense,1591.33,1939.0,-347.67,11933.5,13573.0,-1639.5,-17.930376482723055,-12.079127679952848
operating_expenses,Training,127.13,4370.0,-4242.87,127.13,18220.0,-18092.87,-97.09084668192219,-99.30225027442371
operating_expenses,(Gain)/Loss on Disposals .00 .00 .00,0.0,0.0,0.0,81382.37,0.0,81382.37,0.0,0.0
operating_expenses,Audit-Independent,3763.85,3694.0,69.85,27049.07,25858.0,1191.07,1.8909041689225772,4.606195374738959
operating_expenses,Audit-IMCOM Int Review .00,0.0,1997.0,-1997.0,7847.92,13979.0,6131.0,-100.0,43.85864511052293
operating_expenses,Other Expenses,9406.74,9848.0,-441.26,62942.83,68936.0,-5993.17,-4.480706742485784,-8.693817453870256
net_operating_income,Net Operating Income,-213919.6,12920.0,-226839.6,-319196.69,133818.0,-453014.69,-1755.7244582043345,-338.53045928051534
other_income,Interest Revenue,30203.88,7870.0,22333.88,148759.88,55090.0,93669.88,283.78500635324014,170.03064076964966
net_income,Net Income,183770.0,-72.0,20790.0,-204560.72,-173773.69,188908.0,-28875.0,-108.70920678498568
