category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1614357.25,1293997.0,320360.25,10900080.91,10374597.0,525483.91,24.75741829386003,5.065101902271482
revenue,Total Revenue,1614357.25,1293997.0,320360.25,10900080.91,10374597.0,525483.91,24.75741829386003,5.065101902271482
direct_reimbursement,Gaming NAFI,425772.2,370090.0,55682.2,3132301.9,2953608.0,178693.9,15.045583506714582,6.050020855848169
direct_reimbursement,Total Direct Reimbursement,425772.2,370090.0,55682.2,3132301.9,2953608.0,178693.9,15.045583506714582,6.050020855848169
net_revenue,Net Revenue,1188585.05,923907.0,264678.05,7767779.01,7420989.0,346790.01,28.647693977857074,4.673096941661011
operating_expenses,Compensation & Benefits,303337.39,332203.0,-28865.61,2476741.9,2773151.0,-296409.1,-8.689147900530699,-10.688530844515858
operating_expenses,Depreciation Expense,106568.56,163108.0,-56539.44,929420.25,1304864.0,-375443.75,-34.66380557667313,-28.772634542756947
operating_expenses,Contractor Fees,3996.08,1150.0,2846.08,12688.55,9200.0,3488.55,247.48521739130433,37.919021739130436
operating_expenses,Communications,7380.14,12109.0,-4728.86,80677.77,96872.0,-16194.23,-39.052440333636135,-16.717142208274836
operating_expenses,TDY,2611.76,56745.0,-54133.24,56272.94,162936.0,-106663.06,-95.39737421799276,-65.46316345068001
operating_expenses,PCS,-836.32,2143.0,-2979.32,38686.37,17144.0,21542.37,-139.02566495566964,125.65544797013533
operating_expenses,IT Expense & Maint,13645.57,14747.0,-1101.43,200605.36,117976.0,82629.36,-7.468841120227844,70.03912660202076
operating_expenses,Machine Expense & Maint,7160.22,57575.0,-50414.78,92494.61,460600.0,-368105.39,-87.56366478506295,-79.91866912722536
operating_expenses,Vehicle Expense,4213.31,2065.0,2148.31,27682.67,16520.0,11162.67,104.03438256658595,67.57064164648911
operating_expenses,Training .00,0.0,2059.0,-2059.0,7607.15,24612.0,-17004.85,-100.0,-69.0917032341947
operating_expenses,(Gain)/Loss on Disposals,1369.6,0.0,1369.6,1819.02,0.0,1819.02,0.0,0.0
operating_expenses,Audit-Independent,3621.53,3660.0,-38.47,27951.83,29280.0,-1328.17,-1.0510928961748633,-4.536099726775957
operating_expenses,Audit-IMCOM Int Review .00,0.0,1338.0,-1338.0,7404.15,10704.0,-3299.85,-100.0,-30.828195067264573
operating_expenses,Other Expenses,9850.76,9355.0,495.76,78822.72,74840.0,3982.72,5.299412079102084,5.321646178514163
net_operating_income,Net Operating Income,725666.45,265650.0,460016.45,3728903.72,2322290.0,1406613.72,173.16636551853944,60.57011484353806
other_income,Interest Revenue,5698.18,4487.0,1211.18,40974.5,35896.0,5078.5,26.99309115221752,14.147815912636505
net_income,Net Income,721555.57,270137.0,451418.57,3760084.07,2358186.0,1401898.07,167.10727149557448,59.448155064952466
