category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1220132.75,991672.0,228460.75,7003613.87,8896385.0,-1892771.13,23.03793492203067,-21.275733120812554
revenue,Total Revenue,1220132.75,991672.0,228460.75,7003613.87,8896385.0,-1892771.13,23.03793492203067,-21.275733120812554
direct_reimbursement,Gaming NAFI,342461.7,280213.0,62248.7,1987516.3,2513815.0,-526298.7,22.214779471330736,-20.936254258964958
direct_reimbursement,Total Direct Reimbursement,342461.7,280213.0,62248.7,1987516.3,2513815.0,-526298.7,22.214779471330736,-20.936254258964958
net_revenue,Net Revenue,877671.05,711459.0,166212.05,5016097.57,6382570.0,-1366472.43,23.362140334158397,-21.409438987743183
operating_expenses,Compensation & Benefits,304858.07,325388.0,-20529.93,2726035.77,3070715.0,-344679.23,-6.309369122401563,-11.224722255240229
operating_expenses,Depreciation Expense,134241.2,140858.0,-6616.8,1242829.04,1267722.0,-24892.96,-4.697496769796533,-1.9635976972869444
operating_expenses,Contractor Fees,448.86,1717.0,-1268.14,1820.94,15453.0,13632.0,-73.85789167152011,88.21588041157057
operating_expenses,Communications,8279.97,6720.0,1559.97,99567.81,60480.0,39087.81,23.213839285714286,64.62931547619047
operating_expenses,TDY,9269.66,18228.0,-8958.34,41710.55,180802.0,139.0,-49.146039060785604,0.07687968053450736
operating_expenses,PCS,-4589.65,887.0,-5476.65,-13399.42,7983.0,-21382.42,-617.435174746336,-267.8494300388325
operating_expenses,IT Expense & Maint,9365.43,14798.0,-5432.57,94121.12,133182.0,-39060.88,-36.711515069604,-29.328948356384494
operating_expenses,Machine Expense & Maint,19584.17,21487.0,-1902.83,273009.08,193383.0,79626.08,-8.855726718480941,41.17532564910049
operating_expenses,Vehicle Expense,2863.93,3456.0,-592.07,27568.54,31104.0,-3535.46,-17.13165509259259,-11.366576646090536
operating_expenses,Training .00,0.0,4383.0,-4383.0,728.0,45.0,33547.0,-100.0,74548.88888888889
operating_expenses,(Gain)/Loss on Disposals .00 .00 .00,0.0,0.0,0.0,1238.56,0.0,1238.56,0.0,0.0
operating_expenses,Audit-Independent,3595.24,3650.0,-54.76,32743.47,32850.0,-106.53,-1.5002739726027396,-0.3242922374429224
operating_expenses,Audit-IMCOM Int Review .00,0.0,626.0,-626.0,4889.97,5634.0,-744.03,-100.0,-13.206070287539937
operating_expenses,Other Expenses,9812.76,11881.0,-2068.24,87297.48,106929.0,19.0,-17.4079622927363,0.017768799857849602
net_operating_income,Net Operating Income,379941.41,157380.0,222561.41,395936.21,1242786.0,-846849.79,141.41657771000126,-68.14123992384852
other_income,Interest Revenue,3218.95,7407.0,-4188.05,36448.59,66663.0,-30214.41,-56.541784798163896,-45.324107825930426
