category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Total Revenue,2230919.5,3415798.0,-1184878.5,20575409.45,20679352.0,-103942.55,-34.68818999249956,-0.5026392993358786
direct_reimbursement,Total Direct Reimbursement,414853.75,700569.0,-285715.25,4272428.25,4346640.0,-74211.75,-40.78331327820672,-1.7073360112638727
net_revenue,Net Revenue,1816065.75,2715229.0,-899163.25,16302981.2,16332712.0,-29730.8,-33.115558577195515,-0.18203223077710548
operating_expenses,Compensation & Benefits,167657.96,206962.0,-39304.04,1675161.81,2459467.0,-784305.19,-18.990945197669138,-31.88923413080964
operating_expenses,Depreciation Expense,93659.57,106787.0,-13127.43,818002.35,995941.0,-177938.65,-12.29309747441168,-17.866384655315926
operating_expenses,Contractor Fees,2575.98,927.0,1648.98,15964.04,10197.0,5767.04,177.88349514563106,56.556242031970186
operating_expenses,Communications,5526.85,8328.0,-2801.15,62352.87,91608.0,-29255.13,-33.63532660902978,-31.935125753209327
operating_expenses,TOY,942.38,479.0,463.38,46593.9,37733.0,8860.9,96.73903966597078,23.48315797842737
operating_expenses,PCS,9268.64,4485.0,4783.64,48387.43,49335.0,-947.57,106.65863991081383,-1.92068511198946
operating_expenses,IT Expense & Maint,5643.47,22690.0,-17046.53,64263.55,249590.0,-185326.45,-75.12794182459233,-74.25235386033094
operating_expenses,Machine Expense & Maint,976.62,118192.0,-117215.38,56778.92,1300112.0,-1243333.08,-99.17370041965616,-95.63276702314877
operating_expenses,Vehicle Expense,873.1,604.0,269.1,7640.53,6644.0,996.53,44.55298013245034,14.998946417820589
operating_expenses,Training,1815.69,250.0,1565.69,8680.63,21027.0,-12346.37,626.2760000000001,-58.716745137204555
operating_expenses,(Gain)/Loss on Disposals .00 .00 .00,0.0,0.0,0.0,38903.96,0.0,38903.96,0.0,0.0
operating_expenses,Audit-Independent,2157.89,2063.0,94.89,20492.37,22693.0,-2200.63,4.599612215220553,-9.697395672674393
operating_expenses,Audit-IMCOM Int Review,1139.64,1108.0,31.64,6847.31,12188.0,-5340.69,2.855595667870036,-43.81924844108959
net_operating_income,Net Operating Income,1518527.57,2236031.0,-717503.43,13364234.88,11006624.0,2357610.88,-32.08825950981896,21.419927490936367
other_income,Interest Revenue,24790.93,6953.0,17837.93,238074.94,76483.0,161591.94,256.5501222493888,211.27824483872234
net_income,Net Income,1541826.44,2242984.0,-701157.56,13598656.87,11083107.0,2515549.87,-31.2600339547674,22.697154056168547
