category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,2564135.1,2287762.0,276373.1,16767054.55,18033366.0,-1266311.45,12.08050050660864,-7.022047076513613
revenue,Total Revenue,2564135.1,2287762.0,276373.1,16767054.55,18033366.0,-1266311.45,12.08050050660864,-7.022047076513613
direct_reimbursement,Gaming NAFI,1927657.0,1770192.0,157465.0,13149305.25,13936568.0,-787262.75,8.895362762909334,-5.6488997147647835
direct_reimbursement,Total Direct Reimbursement,1927657.0,1770192.0,157465.0,13149305.25,13936568.0,-787262.75,8.895362762909334,-5.6488997147647835
net_revenue,Net Revenue,636478.1,517570.0,118908.1,3617749.3,4096798.0,-479048.7,22.974302992831888,-11.693246774676224
operating_expenses,Compensation & Benefits,261526.28,226727.0,34799.28,2040382.86,1810077.0,230305.86,15.348538109709034,12.723539385341065
operating_expenses,Depreciation Expense,102605.76,156805.0,-54199.24,911202.4,1254440.0,-343237.6,-34.56473964478173,-27.361818819552948
operating_expenses,Contractor Fees,3969.17,1074.0,2895.17,13049.76,8592.0,4457.76,269.5689013035382,51.882681564245814
operating_expenses,Communications,2180.76,5013.0,-2832.24,61206.29,40104.0,21102.29,-56.497905445840814,52.61891581887094
operating_expenses,TDY,2912.0,15392.0,-12480.0,7324.26,39706.0,-32381.74,-81.08108108108108,-81.55377021105123
operating_expenses,PCS,-830.71,2764.0,-3594.71,7012.94,22112.0,-15099.06,-130.05463096960926,-68.28446092619393
operating_expenses,IT Expense & Maint,13913.84,13641.0,272.84,203374.78,109128.0,94246.78,2.0001466168169486,86.36351807052269
operating_expenses,Machine Expense & Maint,6561.03,59967.0,-53405.97,77688.64,479736.0,-402047.36,-89.05893241282705,-83.80595994463621
operating_expenses,Vehicle Expense,3178.91,1242.0,1936.91,15511.29,9936.0,5575.29,155.95088566827698,56.11201690821256
operating_expenses,Training .00,0.0,1770.0,-1770.0,3209.67,17433.0,-14223.33,-100.0,-81.58853897780072
operating_expenses,Audit-Independent,3597.11,3488.0,109.11,29554.22,27904.0,1650.22,3.128153669724771,5.913919151376147
operating_expenses,Audit-IMCOM Int Review .00,0.0,1276.0,-1276.0,7987.92,10208.0,-2220.08,-100.0,-21.748432601880875
operating_expenses,Other Expenses,10378.67,9604.0,774.67,78761.74,76832.0,1929.74,8.066118284048313,2.5116357767596837
net_operating_income,Net Operating Income,226485.28,18807.0,207678.28,161482.53,190590.0,-29107.47,1104.2605412878183,-15.272296552809697
other_income,Interest Revenue,7988.72,8037.0,-48.28,62956.71,64296.0,-1339.29,-0.6007216623118079,-2.083006718924972
net_income,Net Income,234474.0,26844.0,207630.0,224385.66,254886.0,-30500.34,773.4689316048278,-11.966267272427674
