category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,6833306.25,5522931.0,1310375.25,30713532.51,28337231.0,2376301.51,23.726084030381696,8.38579291674617
revenue,Total Revenue,6833306.25,5522931.0,1310375.25,30713532.51,28337231.0,2376301.51,23.726084030381696,8.38579291674617
direct_reimbursement,Gaming NAFI,2928001.3,2555642.0,372359.3,14088375.26,14095885.0,-7509.74,14.570088455268774,-0.05327611568908231
direct_reimbursement,Total Direct Reimbursement,2928001.3,2555642.0,372359.3,14088375.26,14095885.0,-7509.74,14.570088455268774,-0.05327611568908231
net_revenue,Net Revenue,3905304.95,2967289.0,938015.95,16625157.25,14241346.0,2383811.25,31.611883776740317,16.73866536210833
operating_expenses,Compensation & Benefits,775218.58,758583.0,16635.58,4287200.14,4729796.0,-442595.86,2.1929808603672902,-9.357609926516915
operating_expenses,Depreciation Expense,291866.38,428746.0,-136879.62,1895792.75,2572476.0,-676683.25,-31.9255736496667,-26.30474492279034
operating_expenses,Contractor Fees,3980.78,2868.0,1112.78,22407.0,17208.0,5199.0,38.79986052998605,30.212691771269178
operating_expenses,Communications,63297.33,24156.0,39141.33,153381.58,144936.0,8445.58,162.0356433184302,5.827109896782027
operating_expenses,TDY,4835.55,84154.0,-79318.45,48736.77,126825.0,-78088.23,-94.25392732371604,-61.57163808397398
operating_expenses,PCS,33526.36,5150.0,28376.36,83230.11,30900.0,52330.11,550.9972815533981,169.3531067961165
operating_expenses,IT Expense & Maint,51765.21,36441.0,15324.21,461579.55,218646.0,242933.55,42.05211163250185,111.10816113718064
operating_expenses,Machine Expense & Maint,17362.28,150444.0,-133081.72,145200.57,902664.0,-757463.43,-88.45930711759857,-83.91421725027253
operating_expenses,Vehicle Expense,4630.5,3776.0,854.5,29737.85,22656.0,7081.85,22.62976694915254,31.258165607344633
operating_expenses,Training,6186.04,9000.0,-2813.96,11998.79,46500.0,-34501.21,-31.266222222222222,-74.19615053763441
operating_expenses,Audit-Independent,9251.17,9252.0,-83.0,55506.98,55512.0,-5.02,-0.8971033290099437,-0.009043089782389392
operating_expenses,Audit-IMCOM Int Review,362.0,30.0,3383.0,-3020.7,18565.8,20298.0,11276.666666666666,109.33005849465145
operating_expenses,Other Expenses,20421.31,25195.0,-4773.69,151596.64,151170.0,426.64,-18.946973605874177,0.2822253092544817
net_operating_income,Net Operating Income,2622601.16,1426141.0,1196460.16,9259773.3,5201759.0,4058014.3,83.89494166425338,78.01234736172898
other_income,Interest Revenue,19828.63,22007.0,-2178.37,118347.41,132042.0,-13694.59,-9.898532285181986,-10.371389406400993
