category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,6492764.45,6148063.0,344701.45,43506391.52,40027842.0,3478549.52,5.606667498364932,8.690324899353804
revenue,Total Revenue,6492764.45,6148063.0,344701.45,43506391.52,40027842.0,3478549.52,5.606667498364932,8.690324899353804
direct_reimbursement,Gaming NAFI,2968004.43,2668434.0,299570.43,19834046.74,19332359.0,501687.74,11.226450794735788,2.5950673686537686
direct_reimbursement,Total Direct Reimbursement,2968004.43,2668434.0,299570.43,19834046.74,19332359.0,501687.74,11.226450794735788,2.5950673686537686
net_revenue,Net Revenue,3524760.02,3479629.0,45131.02,23672344.78,20695483.0,2976861.78,1.29700666364144,14.384113576861191
operating_expenses,Compensation & Benefits,774720.84,776020.0,-1299.16,5780692.85,6580891.0,-800198.15,-0.1674132109997165,-12.15941959834922
operating_expenses,Depreciation Expense,314188.42,426775.0,-112586.58,2366799.46,2699912.0,-333112.54,-26.380781442211937,-12.33790360574715
operating_expenses,Contractor Fees,8062.5,4144.0,3918.5,47037.0,33152.0,13885.0,94.55839768339769,41.882842664092664
operating_expenses,Communications,33896.57,26065.0,7831.57,179909.89,208520.0,-28610.11,30.04630730865145,-13.72055917897564
operating_expenses,TDY,11410.3,50000.0,-38589.7,296980.93,408887.0,-111906.07,-77.1794,-27.3684587673367
operating_expenses,PCS,1941.22,10198.0,-8256.78,96784.27,81584.0,15200.27,-80.96469896058052,18.631435085310848
operating_expenses,IT Expense & Maint,29782.42,98437.0,-68654.58,237503.16,787496.0,-549992.84,-69.74468949683555,-69.84071538141146
operating_expenses,Machine Expense & Maint,323347.75,160740.0,162607.75,962170.54,1285920.0,-323749.46,101.16196964041309,-25.17648531790469
operating_expenses,Vehicle Expense,8428.19,6003.0,2425.19,56787.07,44564.0,12223.07,40.399633516575044,27.428125841486402
operating_expenses,Training,15924.62,7000.0,8924.62,16393.62,73000.0,-56606.38,127.49457142857143,-77.54298630136985
operating_expenses,(Gain)/Loss on Disposals,114302.59,0.0,114302.59,283636.53,0.0,283636.53,0.0,0.0
operating_expenses,Audit-Independent,9834.5,9251.0,583.5,78676.0,74008.0,4668.0,6.307426224191979,6.307426224191979
operating_expenses,Audit-IMCOM Int Review,720.43,4956.0,-4235.57,20645.79,39648.0,-19002.21,-85.4634786117837,-47.927285108958834
operating_expenses,Other Expenses,27247.56,26024.0,1223.56,195503.05,208192.0,-12688.95,4.70166000614817,-6.094830733169383
net_operating_income,Net Operating Income,1850952.11,1874016.0,-23063.89,13052824.62,8169709.0,4883115.62,-1.2307200151973088,59.77098596779885
other_income,Interest Revenue,71656.86,19945.0,51711.86,465790.12,159560.0,306230.12,259.2722988217599,191.9216094259213
net_income,Net Income,1926894.24,1893961.0,32933.24,13531275.91,8329269.0,5202006.91,1.7388552351394773,62.45454324983382
