category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,2181345.75,2561182.0,-379836.25,14479836.25,11963300.0,2516536.25,-14.830505992936075,21.035468892362474
revenue,Total Revenue,2181345.75,2561182.0,-379836.25,14479836.25,11963300.0,2516536.25,-14.830505992936075,21.035468892362474
direct_reimbursement,Gaming NAFI,441483.75,529501.0,-88017.25,3047968.96,2516503.0,531465.96,-16.62267871071065,21.119226164244587
direct_reimbursement,Total Direct Reimbursement,441483.75,529501.0,-88017.25,3047968.96,2516503.0,531465.96,-16.62267871071065,21.119226164244587
net_revenue,Net Revenue,1739862.0,2031681.0,-291819.0,11431867.29,9446797.0,1985070.29,-14.363426148101006,21.013157052067488
operating_expenses,Compensation & Benefits,164499.8,207865.0,-43365.2,1208871.68,1680158.0,-471286.32,-20.862194212589902,-28.050119095942165
operating_expenses,Depreciation Expense,69755.94,108833.0,-39077.06,614292.93,870664.0,-256371.07,-35.90552497863699,-29.445465759466337
operating_expenses,Contractor Fees,2242.75,644.0,1598.75,7415.69,5152.0,2263.69,248.25310559006212,43.93808229813665
operating_expenses,Communications,4856.25,7034.0,-2177.75,66620.77,56272.0,10348.77,-30.960335513221494,18.39062055729315
operating_expenses,TDY,728.89,7613.0,-6884.11,1483.54,17495.0,-16011.46,-90.42571916458688,-91.52020577307802
operating_expenses,PCS,551.45,243.0,308.45,35880.83,1944.0,33936.83,126.93415637860082,1745.72170781893
operating_expenses,IT Expense & Maint,7960.38,8053.0,-92.62,121008.82,64424.0,56584.82,-1.1501303861914816,87.83189494598285
operating_expenses,Machine Expense & Maint,2567.06,32902.0,-30334.94,472771.34,263216.0,209555.34,-92.19786031244301,79.61345055011854
operating_expenses,Vehicle Expense,1667.94,469.0,1198.94,4833.62,3752.0,1081.62,255.63752665245204,28.82782515991471
operating_expenses,Training .00,0.0,1171.0,-1171.0,1828.97,10855.0,-9026.03,-100.0,-83.15089820359282
operating_expenses,Audit-Independent,2032.53,2104.0,-71.47,16503.27,16832.0,-328.73,-3.3968631178707223,-1.9530061787072246
operating_expenses,Audit-IMCOM Int Review .00,0.0,769.0,-769.0,4432.69,6152.0,-1719.31,-100.0,-27.947171651495452
operating_expenses,Other Expenses,6036.52,6236.0,-199.48,50585.55,49888.0,697.55,-3.1988454137267475,1.3982320397690826
net_operating_income,Net Operating Income,1476962.49,1647745.0,-170782.51,8825337.59,6399993.0,2425344.59,-10.364620132362715,37.896050667555414
other_income,Interest Revenue,7193.2,9483.0,-2289.8,55626.45,75864.0,-20237.55,-24.146367183380786,-26.676091426763684
net_income,Net Income,1484155.69,1657228.0,-173072.31,8880933.82,6475857.0,2405076.82,-10.443482127987217,37.13912799495109
