category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1997051.7,1335737.0,661314.7,21103646.55,15144831.0,5958815.55,49.50934952015254,39.34554007238509
revenue,Total Revenue,1997051.7,1335737.0,661314.7,21103646.55,15144831.0,5958815.55,49.50934952015254,39.34554007238509
direct_reimbursement,Gaming NAFI,395473.65,272559.0,122914.65,4409741.45,3090320.0,1319421.45,45.09652955873774,42.69530178104532
direct_reimbursement,Total Direct Reimbursement,395473.65,272559.0,122914.65,4409741.45,3090320.0,1319421.45,45.09652955873774,42.69530178104532
net_revenue,Net Revenue,1601578.05,1063178.0,538400.05,16693905.1,12054511.0,4639394.1,50.640631201924805,38.486788058014135
operating_expenses,Compensation & Benefits,147181.52,187222.0,-40040.48,1815779.54,2244348.0,-428568.46,-21.38663191291622,-19.095454893804348
operating_expenses,Depreciation Expense,89174.99,100618.0,-11443.01,1016495.43,1106798.0,-90302.57,-11.372726549921486,-8.158902527832542
operating_expenses,Contractor Fees,850.08,992.0,-141.92,4694.23,10912.0,-6217.77,-14.306451612903222,-56.98103005865103
operating_expenses,Communications,6572.22,5778.0,794.22,72097.35,63558.0,8539.35,13.74558670820353,13.435523458887946
operating_expenses,TDY,40.37,4929.0,-4888.63,3207.66,55024.0,-51816.34,-99.18096977074458,-94.17043471939517
operating_expenses,PCS,247.33,4593.0,-4345.67,461.97,50523.0,-50061.03,-94.61506640539952,-99.08562436909922
operating_expenses,IT Expense & Maint,16614.94,8071.0,8543.94,76156.51,88781.0,-12624.49,105.85974476520879,-14.219810545049052
operating_expenses,Machine Expense & Maint,5538.71,15567.0,-10028.29,158001.54,171237.0,-13235.46,-64.42018372197597,-7.729322517913769
operating_expenses,Vehicle Expense,774.07,616.0,158.07,5267.51,6776.0,-1508.49,25.66071428571429,-22.262249114521843
operating_expenses,Training,170.72,1525.0,-1354.28,340.17,25527.0,-25186.83,-88.80524590163934,-98.667410976613
operating_expenses,Audit-Independent,2134.12,2112.0,22.12,18811.51,23232.0,-4420.49,1.0473484848484849,-19.027591253443525
operating_expenses,Audit-IMCOM Int Review,626.94,368.0,258.94,4409.84,4048.0,361.84,70.36413043478261,8.938735177865611
operating_expenses,Other Expenses,6654.99,7159.0,-504.01,75155.31,78759.0,-3603.69,-7.0402290822740605,-4.575591360987316
net_operating_income,Net Operating Income,1324997.05,723628.0,601369.05,13443026.53,8124988.0,5318038.53,83.1047236978116,65.45287857655914
other_income,Interest Revenue,10253.85,10797.0,-543.15,108011.33,118767.0,-10755.67,-5.030564045568213,-9.0561098621671
net_income,Net Income,1335249.94,734425.0,600824.94,13550814.76,8243755.0,5307059.76,81.80888994791843,64.37672832343998
