category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1841802.55,1831861.0,9941.55,11038942.75,6568944.0,4469998.75,0.5427022028418095,68.04744796119438
revenue,Total Revenue,1841802.55,1831861.0,9941.55,11038942.75,6568944.0,4469998.75,0.5427022028418095,68.04744796119438
direct_reimbursement,Gaming NAFI,381020.15,385177.0,-4156.85,2300620.85,1420758.0,879862.85,-1.0792051446477853,61.9291145993899
direct_reimbursement,Total Direct Reimbursement,381020.15,385177.0,-4156.85,2300620.85,1420758.0,879862.85,-1.0792051446477853,61.9291145993899
net_revenue,Net Revenue,1460782.4,1446684.0,14098.4,8738321.9,5148186.0,3590135.9,0.9745321023803402,69.73593999905987
operating_expenses,Compensation & Benefits,159408.61,204651.0,-45242.39,901115.79,1325798.0,-424682.21,-22.107094517007003,-32.03219570402128
operating_expenses,Depreciation Expense,77723.82,77001.0,722.82,405816.81,462006.0,-56189.19,0.9387150816223165,-12.162004389553383
operating_expenses,Contractor Fees,4064.9,927.0,3137.9,7237.61,5562.0,1675.61,338.5005393743258,30.12603380079108
operating_expenses,Communications,6257.49,8328.0,-2070.51,33220.44,49968.0,-16747.56,-24.86203170028819,-33.516570605187326
operating_expenses,TDY,14064.85,206.0,13858.85,40606.78,31111.0,9495.78,6727.597087378641,30.522259008067888
operating_expenses,PCS,1333.53,4485.0,-3151.47,21629.36,26910.0,-5280.64,-70.26688963210702,-19.62333704942401
operating_expenses,IT Expense & Maint,5683.1,22690.0,-17006.9,39959.16,136140.0,-96180.84,-74.953283384751,-70.64847950639049
operating_expenses,Machine Expense & Maint,24950.27,118192.0,-93241.73,43642.05,709152.0,-665509.95,-78.89005178015432,-93.84588212400162
operating_expenses,Vehicle Expense,745.07,604.0,141.07,4402.24,3624.0,778.24,23.35596026490066,21.474613686534216
operating_expenses,Training .00,0.0,1302.0,-1302.0,0.0,8107.0,-8107.0,-100.0,-100.0
operating_expenses,(Gain)/Loss on Disposals .00 .00 .00,0.0,0.0,0.0,11324.71,0.0,11324.71,0.0,0.0
operating_expenses,Audit-Independent,2091.68,2063.0,28.68,12767.31,12378.0,389.31,1.390208434318953,3.1451769268056227
operating_expenses,Audit-IMCOM Int Review,1280.36,1108.0,172.36,4321.87,6648.0,-2326.13,15.555956678700362,-34.98992178098676
operating_expenses,Other Expenses,6346.16,6323.0,23.16,36979.37,37938.0,-958.63,0.36628182824608574,-2.5268332542569456
net_operating_income,Net Operating Income,1156832.56,998804.0,158028.56,7175298.4,2332844.0,4842454.4,15.82177884750161,207.57729192350624
other_income,Interest Revenue,27330.31,6953.0,20377.31,117196.1,41718.0,75478.1,293.0721990507695,180.92454096553047
net_income,Net Income,1184121.14,1005757.0,178364.14,7290673.25,2374562.0,4916111.25,17.73431753395701,207.03233901662705
