category,line_item,armp_total,army,navy,usmc,army_pct,navy_pct,usmc_pct
revenue,Gaming Machine Revenue,13220505.25,812936.2,5325754.3,7081814.75,6.149055460645121,40.28404511998511,53.566899419369776
revenue,Total Revenue,13220505.25,812936.2,5325754.3,7081814.75,6.149055460645121,40.28404511998511,53.566899419369776
direct_reimbursement,Gaming NAFI,10154030.15,162102.15,4346789.4,5645138.6,1.5964316395101503,42.808513819510374,55.59505454097947
direct_reimbursement,Total Direct Reimbursement,10154030.15,162102.15,4346789.4,5645138.6,1.5964316395101503,42.808513819510374,55.59505454097947
net_revenue,Net Revenue,3066475.1,650834.05,978964.9,1436676.15,21.22417527538378,31.92476273490693,46.85106198970929
operating_expenses,Compensation & Benefits,1720418.57,208485.27,663730.16,848203.14,12.118287586258731,38.57957427185873,49.30213814188253
operating_expenses,Depreciation Expense,892896.15,100812.83,337248.06,454835.26,11.290543698726891,37.77013261844616,50.939323682826945
operating_expenses,Contractor Fees,9530.62,784.93,4060.75,4684.94,8.235875525411778,42.60740644365214,49.15671803093607
operating_expenses,Communications,17241.95,4641.36,4561.4,8039.19,26.91899698119992,26.455244331412626,46.62575868738744
operating_expenses,TDY,90383.45,3480.5,66025.42,20877.53,3.8508156083884826,73.05034273420632,23.0988416574052
operating_expenses,PCS,6482.4,2885.93,-17766.38,21362.85,44.51946809823522,-274.0710230778724,329.55155497963716
operating_expenses,IT Expense & Maint,121465.61,10966.28,51085.14,59414.19,9.028300273633008,42.05728683205065,48.91441289431634
operating_expenses,Machine Expense & Maint,805201.16,191834.67,237932.54,375433.95,23.824440342336317,29.549453207444458,46.626106450219226
operating_expenses,Vehicle Expense,10736.38,1509.01,1291.33,7936.04,14.055109822863946,12.02761079619015,73.91727938094591
operating_expenses,Training,4348.59,352.58,1855.71,2140.3,8.107915439257322,42.67383220768111,49.21825235306157
operating_expenses,(Gain)/Loss on Disposals,16519.37,3145.34,1482.22,11891.81,19.040314491412204,8.972618205173685,71.98706730341411
operating_expenses,Audit-Independent,22579.17,2030.73,9530.58,11017.86,8.993820410581966,42.20961177935239,48.79656781006565
operating_expenses,Audit-IMCOM Int Review,4125.87,375.27,1739.29,2011.31,9.095536214180282,42.15571503707097,48.74874874874875
operating_expenses,Other Expenses,57129.71,8878.81,17878.56,30372.34,15.541493209050072,31.29468012352942,53.16382666742051
net_operating_income,Net Operating Income,712583.0,-90.0,110650.54,-401689.88,-0.01263010765061754,15.528091464432913,-56.37096029515158
other_income,Interest Revenue,140339.87,8786.7,58849.01,72704.16,6.261014777910227,41.9332082892766,51.80577693281319
net_income,Net Income,-576303.83,119036.49,-344535.78,-350804.54,-20.655162052280655,59.78370471700666,60.871457335274
