category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1651353.4,2046928.0,-395574.6,9711535.77,10115197.0,-403661.23,-19.32528159270868,-3.990641309309151
revenue,Total Revenue,1651353.4,2046928.0,-395574.6,9711535.77,10115197.0,-403661.23,-19.32528159270868,-3.990641309309151
direct_reimbursement,Gaming NAFI,364657.7,415996.0,-51338.3,2000642.25,2061160.0,-60517.75,-12.341056164001579,-2.9361015156513806
direct_reimbursement,Total Direct Reimbursement,364657.7,415996.0,-51338.3,2000642.25,2061160.0,-60517.75,-12.341056164001579,-2.9361015156513806
net_revenue,Net Revenue,1286695.7,1630932.0,-344236.3,7710893.52,8054037.0,-343143.48,-21.106723027078996,-4.260515316728741
operating_expenses,Compensation & Benefits,147041.86,182106.0,-35064.14,794075.39,990988.0,-196912.61,-19.25479665689214,-19.87033243591244
operating_expenses,Depreciation Expense,95617.98,103309.0,7691.0,-2.0,479440.52,516651.0,7.444656322295249,107.76122969331001
operating_expenses,Contractor Fees,601.62,2048.0,-1446.38,3222.46,10240.0,-7017.54,-70.6240234375,-68.53066406250001
operating_expenses,Communications,7644.64,6525.0,1119.64,27980.1,32625.0,-4644.9,17.159233716475097,-14.237241379310344
operating_expenses,TDY,466.91,8143.0,-7676.09,13902.45,40140.0,-26237.55,-94.26611813827827,-65.3650971599402
operating_expenses,PCS,878.55,2081.0,-1202.45,24092.01,10405.0,13687.01,-57.78231619413744,131.54262373858722
operating_expenses,IT Expense & Maint,6925.39,7183.0,-257.61,31034.18,35915.0,-4880.82,-3.5863845190032024,-13.58992064596965
operating_expenses,Machine Expense & Maint,5646.77,15677.0,-10030.23,72692.42,78385.0,-5692.58,-63.980544747081716,-7.2623333545959055
operating_expenses,Vehicle Expense,665.24,2409.0,-1743.76,3190.82,12045.0,-8854.18,-72.38522208385221,-73.50917393109174
operating_expenses,Training,516.55,1831.0,3.0,-14.45,715.58,9155.0,0.1638448935008192,1279.3817602504262
operating_expenses,(Gain)/Loss on Disposals,9331.72,0.0,9331.72,9331.72,0.0,9331.72,0.0,0.0
operating_expenses,Audit-Independent,2157.24,2621.0,-463.76,10969.83,13105.0,-2135.17,-17.69400991987791,-16.292789011827548
operating_expenses,Audit-IMCOM Int Review,87.29,945.0,857.0,-71.0,2102.84,4725.0,90.68783068783068,224.69612524015142
operating_expenses,Other Expenses,7321.16,5760.0,1561.16,34343.34,28800.0,5543.34,27.103472222222223,19.247708333333332
net_operating_income,Net Operating Income,1001792.78,1290294.0,-288501.22,6203799.86,6270858.0,-67058.14,-22.359339809376774,-1.069361481315635
other_income,Interest Revenue,7389.71,9560.0,-2170.29,53814.34,47800.0,6014.34,-22.701778242677822,12.582301255230128
net_income,Net Income,1009182.49,1299854.0,-290671.51,6257614.2,6318658.0,-61043.8,-22.361858331781878,-0.9660880522414728
