category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,4631760.25,6571544.0,-1939783.75,53513603.27,52867191.0,646412.27,-29.51792988070992,1.2227096953193521
revenue,Total Revenue,4631760.25,6571544.0,-1939783.75,53513603.27,52867191.0,646412.27,-29.51792988070992,1.2227096953193521
direct_reimbursement,Gaming NAFI,2104058.25,2735285.0,-631226.75,24178169.99,24728768.0,-550598.01,-23.07718391319369,-2.2265484879796684
direct_reimbursement,Total Direct Reimbursement,2104058.25,2735285.0,-631226.75,24178169.99,24728768.0,-550598.01,-23.07718391319369,-2.2265484879796684
net_revenue,Net Revenue,2527702.0,3836259.0,-1308557.0,29335433.28,28138423.0,1197010.28,-34.110236039850285,4.254006274623137
operating_expenses,Compensation & Benefits,732644.75,1171651.0,-439006.25,7285658.03,8537443.0,-1251784.97,-37.46902874661482,-14.662293733615556
operating_expenses,Depreciation Expense,371117.19,426775.0,-55657.81,3075869.76,3553462.0,-477592.24,-13.041487903462013,-13.440195505115856
operating_expenses,Contractor Fees,7500.0,4144.0,3356.0,62124.5,41440.0,20684.5,80.98455598455598,49.91433397683397
operating_expenses,Communications,16245.11,26065.0,-9819.89,213385.05,260650.0,-47264.95,-37.67462113945904,-18.133493190101667
operating_expenses,TDY,17934.03,34000.0,-16065.97,348095.28,457654.0,-109558.72,-47.25285294117647,-23.939202978669474
operating_expenses,PCS,58055.53,10198.0,47857.53,156881.46,101980.0,54901.46,469.28348695822706,53.83551676799372
operating_expenses,IT Expense & Maint,26146.83,98437.0,-72290.17,284367.48,984370.0,-700002.52,-73.43800603431636,-71.11172831354065
operating_expenses,Machine Expense & Maint,32486.96,160740.0,-128253.04,1318921.69,1607400.0,-288478.31,-79.78912529550827,-17.94689000870972
operating_expenses,Vehicle Expense,7159.58,6003.0,1156.58,74552.79,56570.0,17982.79,19.266699983341663,31.788562842496027
operating_expenses,Training .00,0.0,19800.0,-19800.0,21202.78,112000.0,-90797.22,-100.0,-81.06894642857144
operating_expenses,(Gain)/Loss on Disposals .00 .00 .00,0.0,0.0,0.0,304480.59,0.0,304480.59,0.0,0.0
operating_expenses,Audit-Independent,9834.5,9251.0,583.5,84602.08,92510.0,-7907.92,6.307426224191979,-8.548178575289159
operating_expenses,Audit-IMCOM Int Review,596.15,4956.0,-4359.85,26323.07,49560.0,-23236.93,-87.97114608555287,-46.886460855528654
operating_expenses,Other Expenses,28841.56,26024.0,2817.56,256826.78,260240.0,-3413.22,10.826775284352905,-1.3115662465416538
net_operating_income,Net Operating Income,1219139.81,1838215.0,-619075.19,15822141.94,12023144.0,3798997.94,-33.678062141806045,31.59737536205172
other_income,Interest Revenue,68070.08,19945.0,48125.08,609293.06,199450.0,409843.06,241.2889445976435,205.48661820005015
net_income,Net Income,1270608.41,1858160.0,-587551.59,16416328.27,12222594.0,4193734.27,-31.62007523571705,34.31132761179828
