category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,4401841.6,4414960.0,-13118.4,14946185.2,12892225.0,2053960.2,-0.29713519488285284,15.931774383397745
revenue,Total Revenue,4401841.6,4414960.0,-13118.4,14946185.2,12892225.0,2053960.2,-0.29713519488285284,15.931774383397745
direct_reimbursement,Gaming NAFI,2052724.0,2300053.0,-247329.0,6652217.1,6680605.0,-28387.9,-10.753186991778016,-0.4249300774405911
direct_reimbursement,Total Direct Reimbursement,2052724.0,2300053.0,-247329.0,6652217.1,6680605.0,-28387.9,-10.753186991778016,-0.4249300774405911
net_revenue,Net Revenue,2349117.6,2114907.0,234210.6,8293968.1,6211620.0,2082348.1,11.074274187943017,33.523430280667526
operating_expenses,Compensation & Benefits,673947.42,767207.0,-93259.58,2066294.44,2318481.0,-252186.56,-12.155725899268385,-10.87723211878812
operating_expenses,Depreciation Expense,262669.82,307727.0,-45057.18,781956.13,923181.0,-141224.87,-14.64193262209686,-15.297636108195467
operating_expenses,Contractor Fees,2625.0,4144.0,-1519.0,6637.5,12432.0,-5794.5,-36.6554054054054,-46.60955598455598
operating_expenses,Communications,16119.79,26065.0,-9945.21,52049.39,78195.0,-26145.61,-38.155419144446576,-33.43642176609758
operating_expenses,TOY,16726.34,8070.0,8656.34,65094.0,154192.0,-89098.0,107.26567534076827,-57.783802013074606
operating_expenses,PCS,-1025.87,10198.0,-11223.87,95832.49,30594.0,65238.49,-110.05952147479898,213.23949140354318
operating_expenses,IT Expense & Maint,29667.97,98437.0,-68769.03,87523.98,295311.0,-207787.02,-69.86095675406605,-70.36209961701393
operating_expenses,Machine Expense & Maint,25975.8,160740.0,-134764.2,169452.74,482220.0,-312767.26,-83.83986562150056,-64.85986893948821
operating_expenses,Vehicle Expense,11227.77,6003.0,5224.77,20214.01,14549.0,5665.01,87.0359820089955,38.93745274589319
operating_expenses,Training .00,0.0,14000.0,-14000.0,0.0,19000.0,-19000.0,-100.0,-100.0
operating_expenses,(Gain)/Loss on Disposals .00 .00 .00,0.0,0.0,0.0,2471.68,0.0,2471.68,0.0,0.0
operating_expenses,Audit-Independent,9834.5,9251.0,583.5,29503.5,27753.0,1750.5,6.307426224191979,6.307426224191979
operating_expenses,Audit-IMCOM Int Review,2394.97,4956.0,2561.0,-3.0,11407.15,14868.0,51.67473769168684,130.33930473431138
operating_expenses,Other Expenses,31233.98,26024.0,5209.98,73922.92,78072.0,-4149.08,20.01990470335075,-5.314427707756942
net_operating_income,Net Operating Income,1267720.11,672085.0,595635.11,4831608.17,1762772.0,3068836.17,88.62496708005683,174.09149736891666
other_income,Interest Revenue,54534.83,19945.0,34589.83,139606.1,59835.0,79771.1,173.42607169716723,133.31845909584692
net_income,Net Income,1328760.48,692030.0,636730.48,4969004.96,1822607.0,3146397.96,92.00908631128708,172.63172806864014
