category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Total Revenue,5966524.2,6937986.0,-971461.8,59480127.47,59805177.0,-325049.53,-14.002072071059239,-0.5435140339104757
direct_reimbursement,Total Direct Reimbursement,2352996.85,2812089.0,-459092.15,26531166.84,27540857.0,-1009690.16,-16.325662167875908,-3.6661537438722407
net_revenue,Net Revenue,3613527.35,4125897.0,-512369.65,32948960.63,32264320.0,684640.63,-12.41838199063137,2.1219744597127725
operating_expenses,Compensation & Benefits,805509.08,784901.0,20608.08,8091167.11,9322344.0,-1231176.89,2.625564243133848,-13.206730946637455
operating_expenses,Depreciation Expense,398256.02,426775.0,-28518.98,3474125.78,3980237.0,-506111.22,-6.682439224415676,-12.715605126026414
operating_expenses,Contractor Fees,11740.0,4144.0,7596.0,73864.5,45584.0,28280.5,183.3011583011583,62.04040891540892
operating_expenses,Communications,17239.27,26065.0,-8825.73,230624.32,286715.0,-56090.68,-33.86046422405524,-19.563217829551995
operating_expenses,TOY,25820.52,37500.0,-11679.48,373915.8,495154.0,-121238.2,-31.145279999999996,-24.484948117151433
operating_expenses,PCS,37922.77,10198.0,27724.77,194804.23,112178.0,82626.23,271.86477740733477,73.65635864429746
operating_expenses,IT Expense & Maint,27076.21,98437.0,71360.0,-79.0,311443.69,1082807.0,72.49306663144955,347.6734429906093
operating_expenses,Machine Expense & Maint,99110.4,160740.0,-61629.6,1418032.09,1768140.0,-350107.91,-38.341172079134004,-19.80091565147556
operating_expenses,Vehicle Expense,9199.28,6003.0,3196.28,83752.07,62573.0,21179.07,53.24471097784441,33.846978728844704
operating_expenses,Training,8275.0,1000.0,7275.0,29477.78,113000.0,-83522.22,727.5,-73.91346902654867
operating_expenses,(Gain)/Loss on Disposals,1661.48,0.0,1661.48,306142.07,0.0,306142.07,0.0,0.0
operating_expenses,Audit-Independent,9834.5,9251.0,583.5,94436.58,101761.0,-7324.42,6.307426224191979,-7.1976690480636
operating_expenses,Audit-IMCOM Int Review,5193.85,4956.0,237.85,31516.92,54516.0,-22999.08,4.7992332526230825,-42.18776139115123
net_operating_income,Net Operating Income,2133973.35,2529903.0,-395929.65,17956115.29,14553047.0,3403068.29,-15.649993300138384,23.383888542378788
other_income,Interest Revenue,72108.57,19945.0,52163.57,681401.63,219395.0,462006.63,261.5370769616445,210.5821144511042
net_income,Net Income,2205627.7,2549848.0,-344220.3,18621955.97,14772442.0,3849513.97,-13.499639978539896,26.0587516268468
