category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1981313.35,2213448.0,-232134.65,18748367.9,20246814.0,-1498446.1,-10.487467968526932,-7.400898235149492
revenue,Total Revenue,1981313.35,2213448.0,-232134.65,18748367.9,20246814.0,-1498446.1,-10.487467968526932,-7.400898235149492
direct_reimbursement,Gaming NAFI,1504401.75,1721095.0,-216693.25,14653707.0,15657663.0,-1003956.0,-12.590429348757622,-6.411914728270752
direct_reimbursement,Total Direct Reimbursement,1504401.75,1721095.0,-216693.25,14653707.0,15657663.0,-1003956.0,-12.590429348757622,-6.411914728270752
net_revenue,Net Revenue,476911.6,492353.0,-15441.4,4094660.9,4589151.0,-494490.1,-3.136245742384021,-10.775197852500385
operating_expenses,Compensation & Benefits,270784.54,225476.0,45308.54,2311167.4,2035553.0,275614.4,20.09461760896947,13.54002573256506
operating_expenses,Depreciation Expense,101395.88,156805.0,-55409.12,1012598.28,1411245.0,-398646.72,-35.33632218360384,-28.24787474889193
operating_expenses,Contractor Fees,290.84,1074.0,-783.16,13340.6,9666.0,3674.6,-72.91992551210427,38.01572522242913
operating_expenses,Communications,5373.13,5013.0,360.13,66579.42,45117.0,21462.42,7.18392180331139,47.57058315047543
operating_expenses,TDY,9180.5,17544.0,-8363.5,16504.76,57250.0,-40745.24,-47.67156862745098,-71.17072489082969
operating_expenses,PCS,-722.02,2764.0,-3486.02,6290.92,24876.0,-18585.08,-126.12228654124458,-74.71088599453289
operating_expenses,IT Expense & Maint,137825.34,13641.0,124184.34,341200.12,122769.0,218431.12,910.3756322850231,177.92041964991162
operating_expenses,Machine Expense & Maint,3147.83,59967.0,-56819.17,80836.47,539703.0,-458866.53,-94.75072956792903,-85.02204545833543
operating_expenses,Vehicle Expense,3886.63,1242.0,2644.63,19397.92,11178.0,8219.92,212.93317230273755,73.53658972982645
operating_expenses,Training,116.63,5832.0,-5715.37,3326.3,23265.0,-19938.7,-98.00017146776406,-85.70255748979153
operating_expenses,Audit-Independent,-4179.46,3488.0,-7667.46,25374.76,31392.0,-6017.24,-219.8239678899083,-19.168068297655452
operating_expenses,Audit-IMCOM Int Review,2609.13,1276.0,1333.13,10597.05,11484.0,-886.95,104.47727272727275,-7.7233542319749215
operating_expenses,Other Expenses,9749.5,9604.0,145.5,88511.24,86436.0,2075.24,1.5149937526030821,2.4008977740756166
net_operating_income,Net Operating Income,-62546.87,-11373.0,-51173.87,98935.66,179217.0,-80281.34,449.9592895454146,-44.79560532761958
other_income,Interest Revenue,10429.81,8037.0,2392.81,73386.52,72333.0,1053.52,29.772427522707478,1.4564859745897445
net_income,Net Income,-52156.86,-3336.0,-48820.86,172228.8,251550.0,-79321.2,1463.455035971223,-31.5329755515802
