category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,2348897.0,2272754.0,76143.0,12184109.0,13154445.0,-970336.0,3.350252601029412,-7.376487567510449
revenue,Total Revenue,2348897.0,2272754.0,76143.0,12184109.0,13154445.0,-970336.0,3.350252601029412,-7.376487567510449
direct_reimbursement,Gaming NAFI,1823990.86,1773881.0,50109.86,9562919.81,10267699.0,-704779.19,2.8248715669202165,-6.86404217731743
direct_reimbursement,Total Direct Reimbursement,1823990.86,1773881.0,50109.86,9562919.81,10267699.0,-704779.19,2.8248715669202165,-6.86404217731743
net_revenue,Net Revenue,524906.14,498873.0,26033.14,2621189.19,2886746.0,-265556.81,5.218390251627167,-9.199174780185025
operating_expenses,Compensation & Benefits,301858.35,230047.0,71811.35,1616157.02,1493832.0,122325.02,31.21594717601186,8.188673157356382
operating_expenses,Depreciation Expense,111508.17,113955.0,-2446.83,597383.5,683730.0,-86346.5,-2.147189680136896,-12.628742339812499
operating_expenses,Contractor Fees,7640.67,1631.0,6009.67,13443.9,9786.0,3657.9,368.4653586756591,37.378908645003065
operating_expenses,Communications,5274.76,7650.0,-2375.24,22556.75,45900.0,-23343.25,-31.048888888888886,-50.85675381263617
operating_expenses,TDY,29406.44,5014.0,24392.44,105605.58,63302.0,42303.58,486.48663741523734,66.82818868282203
operating_expenses,PCS,571.75,877.0,-305.25,59617.08,5262.0,54355.08,-34.806157354618016,1032.9737742303307
operating_expenses,IT Expense & Maint,11372.67,38135.0,-26762.33,72128.62,228810.0,-156681.38,-70.17786810017044,-68.476631266116
operating_expenses,Machine Expense & Maint,45988.43,19418.0,26570.43,63180.06,116508.0,-53327.94,136.8340199814605,-45.771912658358225
operating_expenses,Vehicle Expense,1285.81,1939.0,-653.19,10342.17,11634.0,-1291.83,-33.68695203713254,-11.103919546157814
operating_expenses,Training .00,0.0,2285.0,-2285.0,0.0,13850.0,-13850.0,-100.0,-100.0
operating_expenses,(Gain)/Loss on Disposals,77051.68,0.0,77051.68,81382.37,0.0,81382.37,0.0,0.0
operating_expenses,Audit-Independent,3931.68,3694.0,237.68,23285.22,22164.0,1121.22,6.434217650243639,5.05874390904169
operating_expenses,Audit-IMCOM Int Review,2406.65,1997.0,409.65,7847.92,11982.0,-4134.08,20.513269904857285,-34.50242029711234
operating_expenses,Other Expenses,9676.84,9848.0,-171.16,53536.09,59088.0,-5551.91,-1.7380178716490657,-9.396002572434336
net_operating_income,Net Operating Income,-83067.76,62383.0,-145450.76,-105277.09,120898.0,-226175.09,-233.1576871904205,-187.07926516567684
other_income,Interest Revenue,26899.52,7870.0,19029.52,118556.0,47220.0,71336.0,241.7982210927573,151.07157983905125
net_income,Net Income,-56246.68,70253.0,-126499.68,9997.03,168118.0,-158120.97,-180.06302933682545,-94.05356356844598
