category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1439435.25,1262241.0,177194.25,13203512.52,12279575.0,923937.52,14.03806800761503,7.524181577945491
revenue,Total Revenue,1439435.25,1262241.0,177194.25,13203512.52,12279575.0,923937.52,14.03806800761503,7.524181577945491
direct_reimbursement,Gaming NAFI,450813.05,364841.0,85972.05,3859173.05,3475275.0,383898.05,23.564251276583498,11.046551711735042
direct_reimbursement,Total Direct Reimbursement,450813.05,364841.0,85972.05,3859173.05,3475275.0,383898.05,23.564251276583498,11.046551711735042
net_revenue,Net Revenue,988622.2,897400.0,91222.2,9344339.47,8804300.0,540039.47,10.165166035212838,6.13381495405654
operating_expenses,Compensation & Benefits,333912.72,344952.0,-11039.28,2763253.91,3236817.0,-473563.09,-3.2002365546510823,-14.630517882228128
operating_expenses,Depreciation Expense,143120.27,161842.0,-18721.73,1132657.74,1186152.0,-53494.26,-11.567905735223242,-4.509899237197256
operating_expenses,Contractor Fees,3042.31,1586.0,1456.31,21468.05,14274.0,7194.05,91.82282471626733,50.39967773574331
operating_expenses,Communications,7726.43,10087.0,-2360.57,82561.27,90783.0,-8221.73,-23.402101715078814,-9.0564643160063
operating_expenses,TDY,10833.66,4767.0,6066.66,137683.4,296770.0,-159086.6,127.26368785399622,-53.6060248677427
operating_expenses,PCS .00,0.0,4836.0,-4836.0,12465.75,43524.0,-31058.25,-100.0,-71.35890543148608
operating_expenses,IT Expense & Maint,8183.71,37612.0,-29428.29,101025.92,338508.0,-237482.08,-78.24175794959056,-70.15552955912415
operating_expenses,Machine Expense & Maint,9545.71,23130.0,-13584.29,442519.57,208170.0,234349.57,-58.73017725897104,112.57605322572897
operating_expenses,Vehicle Expense,8968.63,3460.0,5508.63,46666.28,27680.0,18986.28,159.20895953757227,68.59205202312138
operating_expenses,Training,1719.2,11551.0,-9831.8,11116.9,51552.0,-40435.1,-85.11644013505324,-78.43556021104904
operating_expenses,(Gain)/Loss on Disposals .00 .00 .00,0.0,0.0,0.0,121029.06,0.0,121029.06,0.0,0.0
operating_expenses,Audit-Independent,-1567.15,3494.0,-5061.15,29273.88,31446.0,-2172.12,-144.85260446479677,-6.907460408319023
operating_expenses,Audit-IMCOM Int Review,2037.37,1851.0,186.37,10081.81,16659.0,-6577.19,10.068611561318207,-39.481301398643375
operating_expenses,Other Expenses,12461.67,9853.0,2608.67,86397.62,88677.0,-2279.38,26.47589566629453,-2.5704297619450367
net_operating_income,Net Operating Income,448637.67,278379.0,170258.67,4346138.31,3173288.0,1172850.31,61.16074488377357,36.960096593816886
other_income,Interest Revenue,20653.52,5122.0,15531.52,143713.75,46098.0,97615.75,303.23155017571264,211.75701765803288
net_income,Net Income,458137.1,283501.0,174636.1,4496882.16,3219386.0,1277496.16,61.599817990060004,39.68136035877649
