category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,2478804.8,2244239.0,234565.8,16767089.7,17684929.0,-917839.3,10.451908196943373,-5.189951851093098
revenue,Total Revenue,2478804.8,2244239.0,234565.8,16767089.7,17684929.0,-917839.3,10.451908196943373,-5.189951851093098
direct_reimbursement,Gaming NAFI,2003219.28,1753545.0,249674.28,13269974.09,13808216.0,-538241.91,14.238259069484958,-3.8979829834643374
direct_reimbursement,Total Direct Reimbursement,2003219.28,1753545.0,249674.28,13269974.09,13808216.0,-538241.91,14.238259069484958,-3.8979829834643374
net_revenue,Net Revenue,475585.52,490694.0,-15108.48,3497115.61,3876713.0,-379597.39,-3.079002392529764,-9.791733099664587
operating_expenses,Compensation & Benefits,279206.52,230047.0,49159.52,2149030.39,1953926.0,195104.39,21.36933757014871,9.985249697276151
operating_expenses,Depreciation Expense,108606.55,158146.0,-49539.45,818129.53,1000022.0,-181892.47,-31.32513626648793,-18.1888468453694
operating_expenses,Contractor Fees,3085.68,1631.0,1454.68,18510.16,13048.0,5462.16,89.18945432250153,41.862047823421214
operating_expenses,Communications,14730.14,7650.0,7080.14,60796.26,61200.0,-403.74,92.55084967320262,-0.6597058823529411
operating_expenses,TDY,3498.07,10774.0,-7275.93,126440.58,82677.0,43763.58,-67.5322999814368,52.93319786639573
operating_expenses,PCS,588.03,877.0,-288.97,60275.38,7016.0,53259.38,-32.949828962371726,759.1131698973774
operating_expenses,IT Expense & Maint,11166.06,38135.0,-26968.94,93683.59,305080.0,-211396.41,-70.71965386128228,-69.29212337747475
operating_expenses,Machine Expense & Maint,237866.81,19418.0,218448.81,481325.93,155344.0,325981.93,1124.9809970130807,209.84520161705635
operating_expenses,Vehicle Expense,1349.81,1939.0,-589.19,13283.31,15512.0,-2228.69,-30.386281588447655,-14.367521918514697
operating_expenses,Training,2789.94,1774.0,1015.94,2917.07,19994.0,-17076.93,57.26832018038331,-85.41027308192459
operating_expenses,(Gain)/Loss on Disposals,42321.14,0.0,42321.14,123703.51,0.0,123703.51,0.0,0.0
operating_expenses,Audit-Independent,3763.85,3694.0,69.85,30812.92,29552.0,1260.92,1.8909041689225772,4.266783974011911
operating_expenses,Audit-IMCOM Int Review,275.72,1997.0,-1721.28,8123.64,15976.0,-7852.36,-86.19328993490235,-49.150976464697045
operating_expenses,Other Expenses,9164.41,9848.0,-683.59,72107.24,78784.0,-6676.76,-6.941409423233144,-8.474766450040617
net_operating_income,Net Operating Income,-242827.21,4764.0,-247591.21,-562023.9,138582.0,-700605.9,-5197.128673383711,-505.5533186128069
other_income,Interest Revenue,28735.54,7870.0,20865.54,177495.42,62960.0,114535.42,265.1275730622618,181.91775730622618
net_income,Net Income,-214304.93,12634.0,-226938.93,-388078.62,201542.0,-589620.62,-1796.2555801804656,-292.55471316152466
