category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1870897.35,2786925.0,-916027.65,16350733.6,14750225.0,1600508.6,-32.86875857800264,10.850740242945447
revenue,Total Revenue,1870897.35,2786925.0,-916027.65,16350733.6,14750225.0,1600508.6,-32.86875857800264,10.850740242945447
direct_reimbursement,Gaming NAFI,372324.73,575410.0,-203085.27,3420293.69,3091913.0,328380.69,-35.29401122677743,10.62063162838023
direct_reimbursement,Total Direct Reimbursement,372324.73,575410.0,-203085.27,3420293.69,3091913.0,328380.69,-35.29401122677743,10.62063162838023
net_revenue,Net Revenue,1498572.62,2211515.0,-712942.38,12930439.91,11658312.0,1272127.91,-32.23773657424888,10.911767586937113
operating_expenses,Compensation & Benefits,171240.25,206847.0,-35606.75,1380111.93,1887005.0,-506893.07,-17.214051932104404,-26.862306671153497
operating_expenses,Depreciation Expense,69127.97,108833.0,-39705.03,683420.9,979497.0,-296076.1,-36.48252827726884,-30.227361594777726
operating_expenses,Contractor Fees,164.35,644.0,-479.65,7580.04,5796.0,1784.04,-74.47981366459628,30.78053830227743
operating_expenses,Communications,6380.2,7034.0,-653.8,73000.97,63306.0,9694.97,-9.294853568382143,15.314456765551448
operating_expenses,TDY,5409.92,14008.0,-8598.08,6893.46,31503.0,-24609.54,-61.37978298115363,-78.11808399200076
operating_expenses,PCS,-3745.58,243.0,-3988.58,32135.25,2187.0,29948.25,-1641.3909465020577,1369.3758573388204
operating_expenses,IT Expense & Maint,77975.68,8053.0,69922.68,198984.5,72477.0,126507.5,868.2811374642989,174.548477448018
operating_expenses,Machine Expense & Maint,73056.22,32902.0,40154.22,545827.56,296118.0,249709.56,122.0418819524649,84.3277207059348
operating_expenses,Vehicle Expense,1026.1,469.0,557.1,5859.72,4221.0,1638.72,118.78464818763325,38.82302771855011
operating_expenses,Training,4513.92,3533.0,980.92,6342.89,14388.0,-8045.11,27.764506085479763,-55.915415624131214
operating_expenses,Audit-Independent,-2361.56,2104.0,-4465.56,14141.71,18936.0,-4794.29,-212.24144486692018,-25.31838825517533
operating_expenses,Audit-IMCOM Int Review,1474.27,769.0,705.27,5906.96,6921.0,-1014.04,91.71261378413523,-14.65163993642537
operating_expenses,Other Expenses,6922.95,6236.0,686.95,57508.5,56124.0,1384.5,11.015875561257218,2.4668590977122085
net_operating_income,Net Operating Income,1087387.93,1819840.0,-732452.07,9912725.52,8219833.0,1692892.52,-40.248157530332335,20.595217932043145
other_income,Interest Revenue,8727.8,9483.0,-755.2,64354.25,85347.0,-20992.75,-7.9637245597384805,-24.596939552649772
net_income,Net Income,1096093.24,1829323.0,-733229.76,9977027.06,8305180.0,1671847.06,-40.08202816014449,20.130172494756284
