category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1909482.05,1326749.0,582733.05,8032639.36,7750578.0,282061.36,43.921875953929494,3.639230003233307
revenue,Total Revenue,1909482.05,1326749.0,582733.05,8032639.36,7750578.0,282061.36,43.921875953929494,3.639230003233307
direct_reimbursement,Gaming NAFI,521070.25,374186.0,146884.25,2289230.45,2207757.0,81473.45,39.25434142378389,3.690326879271586
direct_reimbursement,Total Direct Reimbursement,521070.25,374186.0,146884.25,2289230.45,2207757.0,81473.45,39.25434142378389,3.690326879271586
net_revenue,Net Revenue,1388411.8,952563.0,435848.8,5743408.91,5542821.0,200587.91,45.75537785952215,3.6188776437124703
operating_expenses,Compensation & Benefits,343403.98,332203.0,11200.98,1869609.4,2108745.0,-239135.6,3.371727528047609,-11.340185750292235
operating_expenses,Depreciation Expense,111797.01,163108.0,-51310.99,715020.59,978648.0,-263627.41,-31.458291438801282,-26.93791945622941
operating_expenses,Contractor Fees,1520.5,1150.0,370.5,8481.46,6900.0,1581.46,32.21739130434783,22.91971014492754
operating_expenses,Communications,9200.1,12109.0,-2908.9,54794.25,72654.0,-17859.75,-24.022627797505987,-24.581922536955982
operating_expenses,TDY,3351.05,65393.0,-62041.95,45267.83,95939.0,50.0,-94.87552184484578,0.05211644899363137
operating_expenses,PCS,2462.36,2143.0,319.36,38554.92,12858.0,25696.92,14.902473168455439,199.85160989267382
operating_expenses,IT Expense & Maint,19704.21,14747.0,4957.21,176260.07,88482.0,87778.07,33.61504034718926,99.2044370606451
operating_expenses,Machine Expense & Maint,7754.76,57575.0,-49820.24,57458.99,345450.0,-287991.01,-86.53102909248805,-83.36691561731075
operating_expenses,Vehicle Expense,3510.06,2065.0,1445.06,19177.11,12390.0,6787.11,69.97869249394672,54.77893462469733
operating_expenses,Training,4767.64,3507.0,1260.64,6960.15,22006.0,-15045.85,35.946392928428864,-68.37158047805144
operating_expenses,Audit-Independent,3533.6,3660.0,-126.4,20708.77,21960.0,-1251.23,-3.4535519125683063,-5.697768670309654
operating_expenses,Audit-IMCOM Int Review,138.39,1338.0,-1199.61,6911.3,8028.0,-1116.7,-89.65695067264573,-13.910064773293474
operating_expenses,Other Expenses,7990.68,9355.0,-1364.32,58590.98,56130.0,2460.98,-14.5838588989845,4.384429004097631
net_operating_income,Net Operating Income,869277.46,284210.0,585067.46,2665163.67,1712631.0,952532.67,205.8574504767601,55.61809111244629
other_income,Interest Revenue,4982.93,4487.0,495.93,29728.22,26922.0,2806.22,11.05259638956987,10.423519797934775
