category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,2376469.68,2272949.0,103520.68,14180981.05,13212384.0,968597.05,4.554465586337397,7.330978648516423
revenue,Total Revenue,2376469.68,2272949.0,103520.68,14180981.05,13212384.0,968597.05,4.554465586337397,7.330978648516423
direct_reimbursement,Gaming NAFI,1841370.35,1748629.0,92741.35,10931251.45,10189322.0,741929.45,5.303660753653291,7.2814408063657226
direct_reimbursement,Total Direct Reimbursement,1841370.35,1748629.0,92741.35,10931251.45,10189322.0,741929.45,5.303660753653291,7.2814408063657226
net_revenue,Net Revenue,535099.33,524320.0,10779.33,3249729.6,3023062.0,226667.6,2.0558685535550807,7.497947445338535
operating_expenses,Compensation & Benefits,259424.91,199462.0,59962.91,1475260.9,1283373.0,191887.9,30.06232264792291,14.951841748268041
operating_expenses,Depreciation Expense,124816.25,125752.0,-935.75,743308.57,757770.0,-14461.43,-0.74412335390292,-1.9084194412552622
operating_expenses,Contractor Fees,4121.8,2925.0,1196.8,9384.33,17550.0,-8165.67,40.91623931623932,-46.52803418803419
operating_expenses,Communications,2374.74,2426.0,51.0,-26.0,14674.96,14556.0,2.1022258862324814,99.18936746675972
operating_expenses,TDY,2046.13,33795.0,-31748.87,36208.78,98817.0,-62608.22,-93.94546530551857,-63.35774208891183
operating_expenses,PCS,3701.32,2081.0,1620.32,44212.01,12486.0,31726.01,77.86256607400288,254.09266378343744
operating_expenses,IT Expense & Maint,12682.69,9798.0,2884.69,60153.29,58788.0,1365.29,29.44162073892631,2.32239572701912
operating_expenses,Machine Expense & Maint,15745.38,21496.0,-5750.62,78669.94,128976.0,-50306.06,-26.752046892445108,-39.00420233221685
operating_expenses,Vehicle Expense,777.0,84.0,960.0,-182.16,7603.24,5760.0,1142.857142857143,75.75717720340276
operating_expenses,Training,870.15,2616.0,-1745.85,2067.36,15696.0,13628.0,-66.73738532110092,86.82466870540266
operating_expenses,Audit-Independent,3634.01,3743.0,-108.99,21691.86,22458.0,-766.14,-2.9118354261287736,-3.4114346780657225
operating_expenses,Other Expenses,8212.38,8382.0,-169.62,56300.12,50292.0,6008.12,-2.0236220472440944,11.946472600015907
net_operating_income,Net Operating Income,96691.73,109534.0,-12842.27,681059.47,548440.0,132619.47,-11.72445998502748,24.181217635475168
other_income,Interest Revenue,9516.87,10081.0,-564.13,73221.41,60486.0,12735.41,-5.595972621763714,21.055136725853917
net_income,Net Income,106208.6,119615.0,-13406.4,754280.88,608926.0,145354.88,-11.207958868034945,23.870696931975317
