category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1749358.0,2229485.0,-480127.0,20497725.9,22476299.0,-1978573.1,-21.53533215069848,-8.802931034152909
revenue,Total Revenue,1749358.0,2229485.0,-480127.0,20497725.9,22476299.0,-1978573.1,-21.53533215069848,-8.802931034152909
direct_reimbursement,Gaming NAFI,1394935.6,1735531.0,-340595.4,16048642.6,17393194.0,-1344551.4,-19.624852566736063,-7.730330610927469
direct_reimbursement,Total Direct Reimbursement,1394935.6,1735531.0,-340595.4,16048642.6,17393194.0,-1344551.4,-19.624852566736063,-7.730330610927469
net_revenue,Net Revenue,354422.4,493954.0,139531.0,-60.0,4449083.3,5083105.0,28.247772059746456,114.25061427822672
operating_expenses,Compensation & Benefits,259372.3,340093.0,-80720.7,2570539.7,2375646.0,194893.7,-23.734890162396756,8.203819087523984
operating_expenses,Depreciation Expense,101578.61,156805.0,-55226.39,1114176.89,1568050.0,453873.0,-35.21978890979241,28.945059149899556
operating_expenses,Contractor Fees,993.0,98.0,1074.0,-80.02,14334.58,10740.0,1095.9183673469388,74.92371593726499
operating_expenses,Communications,2386.39,5013.0,-2626.61,68965.81,50130.0,18835.81,-52.395970476760425,37.57392778775185
operating_expenses,TDY,4659.53,5693.0,-1033.47,21164.29,62943.0,41778.0,-18.15334621464957,66.37433868738383
operating_expenses,PCS,10672.19,2764.0,7908.19,16963.11,27640.0,-10676.89,286.1139652677279,-38.6284008683068
operating_expenses,IT Expense & Maint,11952.51,13641.0,-1688.49,353152.63,136410.0,216742.63,-12.37805146250275,158.89057253867017
operating_expenses,Machine Expense & Maint,30904.1,59967.0,-29062.9,111740.57,599670.0,-487929.43,-48.46482231894208,-81.36632314439608
operating_expenses,Vehicle Expense,1536.04,1242.0,294.04,20933.96,12420.0,8513.96,23.674718196457327,68.55040257648952
operating_expenses,Training .00,0.0,7218.0,-7218.0,3326.3,30483.0,-27156.7,-100.0,-89.08801627136437
operating_expenses,Audit-Independent,3641.81,3488.0,153.81,29016.57,34880.0,-5863.43,4.409690366972477,-16.81029243119266
operating_expenses,Audit-IMCOM Int Review,383.75,1276.0,-892.25,10980.8,12760.0,-1779.2,-69.92554858934169,-13.943573667711599
operating_expenses,Other Expenses,9326.67,9604.0,-277.33,97837.91,96040.0,1797.91,-2.8876509787588502,1.87204289879217
net_operating_income,Net Operating Income,-82985.48,113924.0,-0.0,30938.52,15950.18,65293.0,-0.0,409.35588187719515
other_income,Interest Revenue,9391.39,8037.0,1354.39,82777.91,80370.0,2407.91,16.851934801542864,2.9960308572850565
