category,line_item,march_actual,march_budget,march_variance,ytd_actual,ytd_budget,ytd_variance,march_variance_pct,ytd_variance_pct
revenue,Gaming Machine Revenue,1789029.15,2234404.0,-445374.85,12298490.5,9402118.0,2896372.5,-19.93260171392461,30.805532327928663
revenue,Total Revenue,1789029.15,2234404.0,-445374.85,12298490.5,9402118.0,2896372.5,-19.93260171392461,30.805532327928663
direct_reimbursement,Gaming NAFI,368139.45,464305.0,-96165.55,2606485.21,1987002.0,619483.21,-20.711719667029215,31.176778382709223
direct_reimbursement,Total Direct Reimbursement,368139.45,464305.0,-96165.55,2606485.21,1987002.0,619483.21,-20.711719667029215,31.176778382709223
net_revenue,Net Revenue,1420889.7,1770099.0,-349209.3,9692005.29,7415116.0,2276889.29,-19.728235539368136,30.706050856116075
operating_expenses,Compensation & Benefits,155126.25,207865.0,-52738.75,1044371.88,1472293.0,427.0,-25.371635436461165,0.029002379281841316
operating_expenses,Depreciation Expense,69755.94,108833.0,-39077.06,544536.99,761831.0,-217294.01,-35.90552497863699,-28.522600156727673
operating_expenses,Contractor Fees,118.0,41.0,644.0,-525.59,5172.94,4508.0,1570.7317073170732,87.1458010338415
operating_expenses,Communications,10410.59,7034.0,3376.59,61764.52,49238.0,12526.52,48.003838498720505,25.440757138795238
operating_expenses,TDY,98.86,494.0,0.0,-395.14,754.65,9882.0,0.0,1309.4812164579605
operating_expenses,PCS,-903.86,243.0,-1146.86,35329.38,1701.0,33628.38,-471.9588477366255,1976.9770723104057
operating_expenses,IT Expense & Maint,6269.15,8053.0,-1783.85,113048.44,56371.0,56677.44,-22.151372159443685,100.5436128505792
operating_expenses,Machine Expense & Maint,443098.91,32902.0,410196.91,470204.28,230314.0,239890.28,1246.7233298887604,104.15792353048448
operating_expenses,Vehicle Expense,149.65,469.0,-319.35,3165.68,3283.0,-117.32,-68.09168443496803,-3.5735607675906182
operating_expenses,Training .00,0.0,322.0,-322.0,1828.97,9684.0,-7855.03,-100.0,-81.11348616274266
operating_expenses,Audit-Independent,2032.53,2104.0,-71.47,14470.74,14728.0,-257.26,-3.3968631178707223,-1.7467409016838673
operating_expenses,Audit-IMCOM Int Review,276.6,769.0,-492.4,4432.69,5383.0,-950.31,-64.03120936280884,-17.65391045885194
operating_expenses,Other Expenses,6942.08,6236.0,706.08,44549.03,43652.0,897.03,11.32264271969211,2.054957390268487
net_operating_income,Net Operating Income,727514.59,1394131.0,-666616.41,7348375.1,4752248.0,2596127.1,-47.81590897842455,54.629453260856764
other_income,Interest Revenue,7003.74,9483.0,-2479.26,48433.25,66381.0,-17947.75,-26.14425814615628,-27.037480604389813
